value,dataset
832000000.0,gdp
910000000.0,gdp
1230000000.0,gdp
1560000000.0,gdp
1301000000.0,gdp
1181000000.0,gdp
858000000.0,gdp
5197398721.413668,gdp
5669689210.3186,gdp
6107076928.633716,gdp
6553269535.510094,gdp
7206522121.804177,gdp
8111945661.216237,gdp
8753940266.901838,gdp
9577383653.18303,gdp
10227087165.24143,gdp
11136187439.832636,gdp
12814123115.261309,gdp
14583114840.062923,gdp
17358610849.70098,gdp
22534253702.86864,gdp
27145693810.134125,gdp
32877805200.02296,gdp
35942270686.337395,gdp
41508030431.10735,gdp
46522900253.70544,gdp
53132244623.92133,gdp
64439382896.01556,gdp
63596654760.86768,gdp
62647195537.65107,gdp
61627240831.09479,gdp
62057955032.77583,gdp
65416879914.39072,gdp
78693118044.00449,gdp
94229907235.62152,gdp
101900260856.22218,gdp
102633934390.61482,gdp
119791843059.57156,gdp
121872464483.48734,gdp
130838040067.58388,gdp
120579213712.8036,gdp
127131319428.70096,gdp
152029612324.78848,gdp
163520109150.67136,gdp
161356631888.4836,gdp
154230295158.4472,gdp
162383706021.13037,gdp
171457201935.96765,gdp
174239354070.97656,gdp
195914852576.46732,gdp
229385469337.0244,gdp
265268662473.2969,gdp
309978579743.88824,gdp
346915160681.7084,gdp
402643260487.5719,gdp
464917553191.4894,gdp
387976400617.0189,gdp
431052143940.4382,gdp
501360549669.4038,gdp
512777309840.997,gdp
526014468085.1064,gdp
501736471832.84814,gdp
388159512245.53046,gdp
370956547619.0476,gdp
401745275035.2608,gdp
439788625883.7996,gdp
408742840909.0909,gdp
367633418886.62726,gdp
503367986030.26776,gdp
593726965415.6191,gdp
485513316503.6304,gdp
1061264933712.0404,gdp
1131861094329.991,gdp
1223947591637.1963,gdp
1317492886271.913,gdp
1441750225451.7576,gdp
1566396993839.6887,gdp
1714911273025.7883,gdp
1832992073805.3877,gdp
1988238200176.3208,gdp
2191111960224.3423,gdp
2400412274248.3755,gdp
2659330836214.413,gdp
3089079698178.261,gdp
3739264288634.8535,gdp
4194417615501.717,gdp
4701145692536.834,gdp
5094295725954.45,gdp
5744570464387.413,gdp
6915174735631.658,gdp
7983332781672.967,gdp
8867251981131.773,gdp
9029391940522.535,gdp
8890351112548.28,gdp
9189657654205.748,gdp
9603970130336.12,gdp
10110225431143.08,gdp
12251974311440.81,gdp
14189422749046.707,gdp
15997003356618.717,gdp
16735307588204.31,gdp
18846972458698.45,gdp
19953764768717.7,gdp
21464746290365.81,gdp
21795813349509.617,gdp
23297636224541.777,gdp
25681295886763.527,gdp
25899388210744.52,gdp
25507725145785.27,gdp
25774930648028.566,gdp
27071119634055.84,gdp
27669616112069.44,gdp
27415354309328.31,gdp
28601698343642.832,gdp
31985356194060.047,gdp
35608846779453.79,gdp
37648159767684.88,gdp
39718283258802.51,gdp
43483775703184.95,gdp
46172651254806.76,gdp
43184014259465.66,gdp
45297226688828.766,gdp
48721225418978.32,gdp
48676834813345.9,gdp
49360200440504.1,gdp
50386906873870.5,gdp
47536673280840.75,gdp
48460554255214.47,gdp
50610712929528.3,gdp
53525975116832.07,gdp
54053010452622.24,gdp
52852896615891.695,gdp
58899843230643.73,gdp
60170092967268.375,gdp
64098865773302.98,gdp
63279974.68801013,gdp
67759972.89601085,gdp
107151832.48965073,gdp
188879848.89612088,gdp
239999808.0001536,gdp
256319794.94416404,gdp
301010587.1029836,gdp
366883548.3475909,gdp
483066990.6124172,gdp
1645917776.491025,gdp
2096699189.3456864,gdp
2560220034.742328,gdp
2741169947.8865085,gdp
2740301389.693109,gdp
3733352634.62652,gdp
5981760277.938622,gdp
7259120150.550087,gdp
7554719455.703532,gdp
7932541690.793283,gdp
8821443150.924877,gdp
10005645420.460632,gdp
7324167369.143049,gdp
7811183094.928478,gdp
8386215864.759428,gdp
9372171651.49545,gdp
11685045513.654097,gdp
11341482444.73342,gdp
12452275682.704811,gdp
12493107932.379711,gdp
12918855656.697008,gdp
13802600780.23407,gdp
15277763328.9987,gdp
15837451235.370611,gdp
13996914694.40832,gdp
15593456176.853056,gdp
19507452535.760727,gdp
19452000520.156048,gdp
20142756046.814045,gdp
21633708192.457737,gdp
24763712873.86216,gdp
31081991677.50325,gdp
37215779713.91418,gdp
42085379453.83615,gdp
60905452535.76073,gdp
48388363589.07672,gdp
64993498049.414825,gdp
77497529258.77763,gdp
87408842652.79582,gdp
89936020806.24187,gdp
92699089726.91808,gdp
78710793237.97139,gdp
75128738621.58647,gdp
80856697009.10272,gdp
91505851755.52666,gdp
88060858257.47723,gdp
75909397659.29779,gdp
88191977373.21198,gdp
114667360208.06242,gdp
108192457737.3212,gdp
7075100695.682302,gdp
8481441948.675279,gdp
10530537666.197205,gdp
12293161417.192244,gdp
15359233808.78955,gdp
21040631379.5509,gdp
21001566255.16247,gdp
20719390900.361557,gdp
19799540393.966717,gdp
20065158813.909,gdp
19711831130.747387,gdp
20748593857.325943,gdp
25513234796.1933,gdp
28124031927.91452,gdp
28730234881.225784,gdp
33890663890.84524,gdp
35877596793.74404,gdp
39303152779.74143,gdp
38476262969.30636,gdp
40639521816.49646,gdp
47227955200.39051,gdp
49170282331.82749,gdp
49548179500.22929,gdp
50593486748.822296,gdp
52839936531.27468,gdp
55909436459.47231,gdp
56104114431.85091,gdp
61196326388.68597,gdp
75225425145.74213,gdp
89281970467.41351,gdp
101041826683.49158,gdp
113035701751.59476,gdp
135646182748.02182,gdp
148958990447.7651,gdp
129389535768.02322,gdp
138174096381.8977,gdp
157064408558.8294,gdp
155912881125.31055,gdp
162812437315.90656,gdp
167893016317.08853,gdp
151721848514.72876,gdp
159200150156.2276,gdp
176977448024.0403,gdp
193850030853.8867,gdp
195442320173.6637,gdp
178185121948.33084,gdp
208006924432.8395,gdp
223331355321.8637,gdp
234402049500.76453,gdp
426566439.9508211,gdp
480214569.60369086,gdp
569517256.1141297,gdp
763529818.1865377,gdp
1045235759.3244992,gdp
1147846192.571056,gdp
1145576764.9313576,gdp
1204225093.8327048,gdp
1380350731.466532,gdp
1661086763.506581,gdp
1890462575.4369931,gdp
1955896931.85932,gdp
1925210534.6244276,gdp
1843164674.020281,gdp
1938207509.2797887,gdp
1862274198.467383,gdp
2030422410.0298016,gdp
1986321622.5951943,gdp
2046491427.7919228,gdp
2132735951.5380208,gdp
2385286557.553559,gdp
2529764745.3474545,gdp
2777196194.832216,gdp
2916386566.9274325,gdp
3414847819.09534,gdp
3706469724.205885,gdp
3971732138.2281537,gdp
3981606456.547864,gdp
3432249336.1636286,gdp
3744358277.453839,gdp
3448222600.924604,gdp
3391891585.173828,gdp
3556817548.4944625,gdp
4239645994.428815,gdp
4876721916.033783,gdp
5412748919.654168,gdp
5680719028.439601,gdp
6259150036.439477,gdp
6702842278.154128,gdp
6042995506.231469,gdp
6646636169.350476,gdp
7754564667.391935,gdp
8219726546.103479,gdp
8544636536.179372,gdp
9290027187.464344,gdp
9082590662.612247,gdp
9532201525.568129,gdp
10290482444.21077,gdp
10791457053.208267,gdp
10729092905.364285,gdp
9505064735.520332,gdp
9493809706.88294,gdp
10316299126.575956,gdp
11232231820.248749,gdp
3749265014.6997066,gdp
4118647627.04746,gdp
4310163796.724066,gdp
4630827383.452332,gdp
5204955900.881983,gdp
5929231415.371693,gdp
6561108777.824444,gdp
7464510709.785805,gdp
8041999160.0168,gdp
8683116337.673246,gdp
10027509449.811005,gdp
10665896682.06636,gdp
9415016359.56604,gdp
6383429490.210915,gdp
8899191919.19192,gdp
11230606060.60606,gdp
13168080808.080809,gdp
15126060606.060606,gdp
17811515151.515152,gdp
19688383838.38384,gdp
23654444444.444443,gdp
28100606060.60606,gdp
30725971563.98104,gdp
28691889763.77953,gdp
31151825467.49777,gdp
31144920844.32717,gdp
31899070055.796654,gdp
33351529274.686863,gdp
38472742808.31672,gdp
40171106279.0078,gdp
40010423970.45763,gdp
45625336680.20465,gdp
48884671947.46571,gdp
51809999353.16136,gdp
52293470813.133606,gdp
60636071684.1918,gdp
63320170084.40756,gdp
62433340468.02277,gdp
62191955814.3478,gdp
62973857068.51128,gdp
99484802344.52766,gdp
97145618479.9038,gdp
97923302809.35368,gdp
112371913740.82297,gdp
132216048339.41289,gdp
145208562960.76663,gdp
161871385506.3602,gdp
184140869997.46017,gdp
202203748583.8536,gdp
187337783856.46567,gdp
196709621849.58615,gdp
230586581059.6654,gdp
250106966104.7036,gdp
258657231672.41232,gdp
271390474857.63217,gdp
299963590534.7735,gdp
313630000130.43536,gdp
339205534861.1001,gdp
356128166704.921,gdp
320909472770.6687,gdp
300425609817.9812,gdp
348516647445.14844,gdp
374787958882.3077,gdp
338368455317.8758,gdp
11563041.0,gdp
12706874.0,gdp
13956474.0,gdp
15331889.0,gdp
16848759.470000003,gdp
18521112.49,gdp
20364419.71,gdp
22308104.44,gdp
24530014.55,gdp
27004250.99,gdp
29728053.55,gdp
32726593.75,gdp
36027582.71,gdp
39661530.18,gdp
44814259.43,gdp
51030636.67,gdp
58109314.44,gdp
66169904.91,gdp
75348614.96000001,gdp
85800542.78,gdp
97702303.05,gdp
106555300.0,gdp
104771300.0,gdp
96455700.0,gdp
106138500.0,gdp
121018500.0,gdp
137494600.0,gdp
143860800.0,gdp
149079600.0,gdp
144206500.0,gdp
149535827.63671902,gdp
159453506.46972698,gdp
162665542.602539,gdp
154559875.48828098,gdp
166391555.78613302,gdp
191048400.878906,gdp
193679687.5,gdp
200903640.74707,gdp
201167343.139648,gdp
189997985.839844,gdp
188174270.62988305,gdp
198873916.62597695,gdp
215762390.13671905,gdp
224265167.236328,gdp
245731216.430664,gdp
287215972.90039104,gdp
305404174.80468804,gdp
292345764.160156,gdp
288160980.22460896,gdp
281828704.833984,gdp
261179138.183594,gdp
229858184.814453,gdp
242333709.716797,gdp
263020733.717011,gdp
537147100.0,gdp
599026300.0,gdp
652120900.0,gdp
722784500.0,gdp
776137500.0,gdp
852485300.0,gdp
928833000.0,gdp
1034376400.0,gdp
1112791100.0,gdp
1221305700.0,gdp
1351006400.0,gdp
1523917200.0,gdp
1673411700.0,gdp
1913793400.0,gdp
2188307600.0,gdp
2435304100.0,gdp
2588106000.0,gdp
2738261900.0,gdp
3244558600.0,gdp
3704551600.0,gdp
4614086400.0,gdp
5222421500.0,gdp
5769767900.0,gdp
5923755900.0,gdp
6183387100.0,gdp
6541517100.0,gdp
6797834200.0,gdp
6827665300.0,gdp
5902783400.0,gdp
5918469800.0,gdp
6433967000.0,gdp
7074675500.0,gdp
8042337700.0,gdp
8782585400.0,gdp
9365289800.0,gdp
9573813700.0,gdp
9870494000.0,gdp
10677286100.0,gdp
11575486400.0,gdp
12130252200.0,gdp
12304115000.0,gdp
12502013400.0,gdp
12994310400.0,gdp
13693981200.0,gdp
15013381700.0,gdp
16374393900.0,gdp
18141666300.0,gdp
21295984200.0,gdp
25155888600.0,gdp
27116635600.0,gdp
29440287600.0,gdp
34686224300.0,gdp
40429700000.0,gdp
45599900000.0,gdp
49921400000.0,gdp
54091800000.0,gdp
57907700000.0,gdp
62202700000.0,gdp
67294169200.00001,gdp
69721787500.0,gdp
57086836900.0,gdp
67406738100.0,gdp
76522511780.6222,gdp
83382400000.0,gdp
230496036.8793659,gdp
244832039.17312625,gdp
261184041.78944668,gdp
275968044.1548871,gdp
305312048.8499278,gdp
344176055.0681688,gdp
390992062.55873,gdp
441728182.6765092,gdp
485184189.6294704,gdp
551263864.2022183,gdp
645568215.2909144,gdp
717750278.1056643,gdp
858761926.0896797,gdp
1299079410.4363782,gdp
1467417672.1700213,gdp
1356603608.0969455,gdp
1511843235.4911094,gdp
1640746618.6846733,gdp
1947878830.623832,gdp
2293760510.960904,gdp
2545808455.523991,gdp
2498190847.396678,gdp
2368719683.4484835,gdp
2562351551.0449133,gdp
2552662617.188544,gdp
2423339171.5001493,gdp
2647995602.2869754,gdp
3143851794.087228,gdp
3656177880.7062554,gdp
3546472565.693639,gdp
3219729083.0648656,gdp
3787394957.9831934,gdp
4377980510.055982,gdp
4974550286.18152,gdp
5502786069.651742,gdp
4636057476.425685,gdp
5155311077.389984,gdp
4936615298.793669,gdp
3789443014.6166177,gdp
3477038204.0173297,gdp
3521339699.074074,gdp
3081024212.4292445,gdp
2999511040.197643,gdp
3536411824.2958045,gdp
3927157866.9646463,gdp
4865892972.275951,gdp
8354911040.701925,gdp
9545028944.345787,gdp
11670892800.530945,gdp
11619456449.265974,gdp
14250786674.776615,gdp
17985138065.854904,gdp
21295168665.724728,gdp
21261338064.878304,gdp
23210823987.30796,gdp
21723437010.09821,gdp
20758876952.623165,gdp
22742699138.35601,gdp
24109780708.02678,gdp
24751066910.540928,gdp
23848445103.92275,gdp
26113333240.233334,gdp
31603619036.633846,gdp
30932496249.791653,gdp
288884368.01693445,gdp
322053713.1587309,gdp
360698412.6984135,gdp
383904761.9047627,gdp
408349206.3492072,gdp
443587301.5873024,gdp
465888888.8888897,gdp
492674603.1746048,gdp
517650793.6507952,gdp
556293650.7936524,gdp
594611111.1111127,gdp
664571428.5714301,gdp
769039682.539685,gdp
995531746.031746,gdp
1333475396.8253968,gdp
1511420634.9206426,gdp
1698960317.4603252,gdp
2092158730.158738,gdp
2559857142.8571506,gdp
3416777777.7777853,gdp
4448087301.587317,gdp
5624515873.015888,gdp
5419411764.705896,gdp
5673248726.164398,gdp
4502462807.139926,gdp
3282449235.761289,gdp
3723993942.790897,gdp
3971044723.8024096,gdp
4255683528.333345,gdp
4757732199.962137,gdp
5812114523.0118885,gdp
6984367762.903712,gdp
7157424031.060454,gdp
7249533620.30614,gdp
7870982004.819505,gdp
9062131475.023178,gdp
9788391780.52421,gdp
9965225678.05093,gdp
9260481572.42462,gdp
8837070235.51892,gdp
8855705139.558565,gdp
8495806432.184669,gdp
7196260656.845559,gdp
7691367471.179918,gdp
9624440836.293097,gdp
10737500188.112309,gdp
13429430050.260954,gdp
17856393235.433792,gdp
24615267663.54557,gdp
22355151161.99399,gdp
27260886405.226337,gdp
33756238766.500004,gdp
33271921136.314976,gdp
38501122141.424126,gdp
40377929295.64187,gdp
36211447840.09714,gdp
36089700222.946144,gdp
38997129473.55579,gdp
40225448340.63216,gdp
37925338329.149445,gdp
35432178068.18139,gdp
39950899938.74815,gdp
41952910858.08456,gdp
42956263543.948166,gdp
15203143381.0,gdp
14124541992.500002,gdp
20339340469.33333,gdp
15044388198.181818,gdp
21777475654.285717,gdp
36533467759.41176,gdp
15439408447.2,gdp
22499558526.36816,gdp
26410386962.801933,gdp
34341465998.200283,gdp
35966302303.262955,gdp
34832077220.85365,gdp
44882079766.89127,gdp
53312793687.38364,gdp
55252414130.30192,gdp
58147522522.52252,gdp
55501467877.38104,gdp
50187324567.883,gdp
51744749133.21299,gdp
52030158775.40549,gdp
54777553515.08088,gdp
58731030121.867096,gdp
66768703497.56869,gdp
76060606060.60606,gdp
88643193061.748,gdp
102170981144.13551,gdp
120550599815.4414,gdp
120822986521.47932,gdp
147527631520.7292,gdp
171761737046.58508,gdp
192650021648.5832,gdp
201175543571.3918,gdp
200786250582.94272,gdp
189802976285.61893,gdp
191898104390.37863,gdp
211007984080.91055,gdp
222597009739.2353,gdp
228346006003.64825,gdp
201409694755.9344,gdp
226354278280.88464,gdp
246488757636.21063,gdp
267603248655.2527,gdp
7515894110.564875,gdp
8171194424.944976,gdp
4954593071.827959,gdp
5505023238.406689,gdp
5953756194.809882,gdp
6517349771.933859,gdp
7189017887.692307,gdp
7724873935.128205,gdp
8632749269.487179,gdp
9571800652.564102,gdp
7559115516.695318,gdp
8375075629.832697,gdp
9067815521.3262,gdp
11412449735.30564,gdp
15607882555.291603,gdp
16875240683.508327,gdp
19381055197.27945,gdp
22283109803.3521,gdp
25762224562.631573,gdp
31218296292.1295,gdp
36848080898.81119,gdp
40499388869.12711,gdp
42206011275.17565,gdp
37759179894.52985,gdp
35730185633.52326,gdp
34961486348.23824,gdp
33987207294.943226,gdp
37791488666.07431,gdp
43152128958.6116,gdp
48513773720.67303,gdp
50508286641.57462,gdp
51784144942.72696,gdp
60422328242.180336,gdp
62036529147.18309,gdp
73159336915.2718,gdp
84644328727.48247,gdp
94648084429.03406,gdp
94106317565.08456,gdp
74492416329.91425,gdp
85640171045.12543,gdp
83669788254.72792,gdp
78921234457.54874,gdp
84307345887.543,gdp
87039092974.22725,gdp
95001999685.33144,gdp
107419977318.16573,gdp
127652926368.06915,gdp
155980408673.40317,gdp
181624626327.36093,gdp
175974755881.37238,gdp
208368893151.14383,gdp
234216730295.9377,gdp
261920540972.1021,gdp
283902828581.6499,gdp
297483555344.8018,gdp
306445871246.7178,gdp
318627003012.5201,gdp
328480736798.7918,gdp
346841896583.5147,gdp
376823402244.9279,gdp
361751145451.5968,gdp
394087359848.11,gdp
404353369604.6311,gdp
437146372729.9424,gdp
65977748210.52632,gdp
85500935934.99008,gdp
94337050693.27267,gdp
96043157272.86205,gdp
110803635287.62108,gdp
142293781028.56802,gdp
160193242090.4269,gdp
159358178533.6591,gdp
174685791563.56104,gdp
170030662134.73392,gdp
172220451786.9572,gdp
190905493539.1681,gdp
199070448694.90024,gdp
217828661056.93512,gdp
255107252158.6312,gdp
306145944824.9303,gdp
344626667414.2921,gdp
429020755432.721,gdp
533599779515.7149,gdp
439731589139.2123,gdp
475696613935.5952,gdp
524374183218.3088,gdp
495230523665.9008,gdp
515761954074.1571,gdp
539080475073.7191,gdp
477111287969.2267,gdp
470024599375.6187,gdp
524641252834.8256,gdp
588779796423.6954,gdp
596058473058.7661,gdp
599442732365.372,gdp
681346077608.6073,gdp
689763329458.4408,gdp
811229100687.5663,gdp
3339150157.8560543,gdp
3573719084.533544,gdp
3835883663.2512326,gdp
4084251592.815992,gdp
4429202656.907406,gdp
4901711247.815919,gdp
5370108031.128589,gdp
6002607029.646629,gdp
6644693214.183429,gdp
7287555035.344026,gdp
8108235704.32357,gdp
9201604240.282686,gdp
11239117865.085249,gdp
15090564186.42682,gdp
17512391475.927387,gdp
19347607843.137253,gdp
20332831564.98674,gdp
21439523310.63384,gdp
23487614051.09489,gdp
26622819672.13115,gdp
32896519823.788544,gdp
31977276872.96417,gdp
30527754793.138245,gdp
27239650741.94716,gdp
25217969049.57546,gdp
27115807742.087303,gdp
38745901353.70594,gdp
48182925857.40714,gdp
56347250696.37883,gdp
60594092182.32748,gdp
78713860216.56589,gdp
89233599278.47925,gdp
107592098307.09831,gdp
95009751901.2592,gdp
99688641304.34782,gdp
118122007430.01192,gdp
122630089680.27034,gdp
117016535162.95026,gdp
123946327916.29564,gdp
127470385557.18369,gdp
118605192877.38847,gdp
121604107164.9966,gdp
134795565549.41943,gdp
165226175536.7926,gdp
189382122532.1688,gdp
197253876704.9213,gdp
208756449275.84796,gdp
240496147317.3808,gdp
263416394624.08356,gdp
244667762835.5432,gdp
238113003233.28375,gdp
245117990242.2476,gdp
216224240577.95743,gdp
226433858005.714,gdp
229901964221.88428,gdp
199394066525.4401,gdp
206426152308.93085,gdp
221357874718.92975,gdp
242313116577.9669,gdp
239986922638.9016,gdp
229031860520.77728,gdp
255534839405.899,gdp
255196659934.3784,gdp
287080013574.4972,gdp
1036274689472.75,gdp
1103925640984.1465,gdp
1194311601672.2969,gdp
1285064648005.2522,gdp
1403989311422.4128,gdp
1526736672508.0444,gdp
1670424760280.5974,gdp
1785258165145.0908,gdp
1936323333807.3596,gdp
2133204300143.0369,gdp
2340108502829.001,gdp
2597616143212.552,gdp
3016276757294.7744,gdp
3648120149438.833,gdp
4075783650405.455,gdp
4568148733019.188,gdp
4955763033462.818,gdp
5599507662814.206,gdp
6745439697687.068,gdp
7750541646380.882,gdp
8577409479957.712,gdp
8676801763704.062,gdp
8637494471012.608,gdp
8963210612397.846,gdp
9364088660743.951,gdp
9858837244241.072,gdp
12051302316497.309,gdp
13971558421011.951,gdp
15737315371947.783,gdp
16431788372617.123,gdp
18436214579431.547,gdp
19448540086487.93,gdp
20866668164008.004,gdp
21022428855462.0,gdp
22513635054195.8,gdp
24977031815726.297,gdp
25095363059514.88,gdp
24601931858245.92,gdp
24708127107997.992,gdp
25945456942615.46,gdp
26398822852316.21,gdp
26143738576771.12,gdp
27268490857927.395,gdp
30570527940011.02,gdp
33970525840134.297,gdp
35741585554610.07,gdp
37604152308152.57,gdp
41042492733642.28,gdp
43475365266059.43,gdp
40925526158278.73,gdp
42685593909416.29,gdp
45847684271547.93,gdp
45779692961073.23,gdp
46270713136341.41,gdp
47207349839752.07,gdp
44669765037594.52,gdp
45693398993292.13,gdp
47667106352008.09,gdp
50504305917292.34,gdp
51018795008395.88,gdp
50004904334179.59,gdp
55588775180110.445,gdp
56564201304341.56,gdp
59851800976561.17,gdp
22009956179.2499,gdp
23330571460.5018,gdp
25039969601.06694,gdp
26565248500.30693,gdp
29004299684.76205,gdp
30896554192.77541,gdp
33638649403.11388,gdp
33207024788.37814,gdp
35485611158.98448,gdp
39108206586.63644,gdp
45057737028.59489,gdp
43666468898.00696,gdp
51728976467.28514,gdp
63440936906.65018,gdp
88901763881.49158,gdp
102063308610.96698,gdp
122012167523.44028,gdp
132694586775.98116,gdp
149022889665.58893,gdp
188495599539.3378,gdp
236812267826.79272,gdp
